phenotype,Rv0678,Rv2983,atpE,ddn,eis,embB,ethA,fabG1,fbiA,fbiB,fbiC,fgd1,gid,gyrA,gyrB,inhA,katG,mmpL5,pepQ,pncA,rplC,rpoB,rpsL,rrl,rrs,tlyA
Resistant,7.692106e-26,7.692106e-26,7.692106e-26,7.692106e-26,0.0002930249,1.2721225e-05,2.3736477e-05,7.692106e-26,7.692106e-26,7.692106e-26,3.2278007e-05,0.00054004195,2.59004e-06,0.001348272,7.692106e-26,7.692106e-26,0.99702615,0.00018877874,7.692106e-26,7.692106e-26,7.692106e-26,0.0003578908,0.00017377584,7.692106e-26,7.692106e-26,8.390429e-07
Resistant,1.0992365e-34,1.0992365e-34,1.0992365e-34,1.0992365e-34,4.6835126e-11,2.3146706e-12,1.9313255e-12,2.6397324e-09,1.0992365e-34,1.0992365e-34,1.0992365e-34,1.4775106e-10,1.8929147e-13,1.5553857e-10,1.0992365e-34,1.0992365e-34,1.8684362e-06,2.0690252e-11,1.0992365e-34,0.9999981,1.0992365e-34,3.8230967e-11,1.0992365e-34,1.0992365e-34,1.8113578e-14,5.148811e-14
Resistant,4.386049e-24,4.386049e-24,0.0035532557,4.386049e-24,0.0005110229,5.52543e-05,4.6425244e-05,4.386049e-24,4.386049e-24,4.386049e-24,4.386049e-24,4.386049e-24,4.386049e-24,0.0013140993,4.386049e-24,4.386049e-24,0.99260944,0.0005067812,4.386049e-24,4.386049e-24,0.0005787843,0.0005491455,0.0002694967,4.386049e-24,4.386049e-24,6.2482213e-06
Resistant,4.3354025e-17,2.62e-43,2.62e-43,2.62e-43,2.62e-43,1.8532185e-15,1.8447827e-15,3.441023e-11,2.62e-43,2.62e-43,2.62e-43,4.2419665e-13,7.500111e-17,5.989713e-13,5.576185e-16,2.62e-43,4.6638462e-07,1.20429e-14,2.62e-43,0.9999995,2.62e-43,6.523158e-14,2.62e-43,2.62e-43,2.62e-43,1.1810267e-17
Resistant,3.076219e-13,3.076219e-13,3.076219e-13,3.076219e-13,3.076219e-13,0.0028528986,3.076219e-13,3.076219e-13,3.076219e-13,3.076219e-13,3.076219e-13,0.021162532,0.0014363318,0.03828197,3.076219e-13,3.076219e-13,0.89224666,0.010855871,3.076219e-13,3.076219e-13,3.076219e-13,0.019004412,0.013387324,3.076219e-13,3.076219e-13,0.00077210617
Resistant,8.0307916e-07,8.0307916e-07,8.0307916e-07,8.0307916e-07,0.047081754,0.012226626,0.029781384,8.0307916e-07,8.0307916e-07,8.0307916e-07,8.0307916e-07,0.03290107,0.009090747,0.10359661,8.0307916e-07,8.0307916e-07,0.6693585,0.031254943,8.0307916e-07,8.0307916e-07,8.0307916e-07,0.061605148,8.0307916e-07,8.0307916e-07,8.0307916e-07,0.0030903998
Resistant,2.1436763e-21,2.1436763e-21,2.1436763e-21,2.1436763e-21,2.1436763e-21,2.1436763e-21,2.1436763e-21,0.010101454,2.1436763e-21,2.1436763e-21,2.1436763e-21,0.0024176072,2.1436763e-21,0.001599075,2.1436763e-21,2.1436763e-21,0.9846859,0.00034678594,2.1436763e-21,2.1436763e-21,2.1436763e-21,0.0004989281,0.0003300457,2.1436763e-21,2.1436763e-21,2.0343368e-05
Resistant,2.631034e-26,2.631034e-26,2.631034e-26,2.631034e-26,2.631034e-26,8.912831e-12,2.631034e-26,2.631034e-26,2.631034e-26,2.631034e-26,2.631034e-26,2.631034e-26,2.7812785e-12,1.5679742e-09,2.631034e-26,2.631034e-26,1.8894442e-06,3.2154182e-11,2.631034e-26,0.9999981,2.631034e-26,3.146103e-10,2.3203485e-10,2.631034e-26,2.631034e-26,2.7249343e-13
Resistant,5.824147e-14,5.824147e-14,5.824147e-14,5.824147e-14,5.824147e-14,0.0003957293,5.824147e-14,0.017319208,5.824147e-14,5.824147e-14,0.00065445894,0.003896753,0.00011998095,0.0040525696,0.00025863713,5.824147e-14,0.9710222,0.0007601536,5.824147e-14,5.824147e-14,5.824147e-14,0.0014548666,5.824147e-14,5.824147e-14,5.824147e-14,6.545048e-05
Resistant,4.0010304e-28,4.0010304e-28,4.0010304e-28,4.0010304e-28,4.0010304e-28,3.0173306e-14,5.478135e-13,4.0010304e-28,4.0010304e-28,4.0010304e-28,4.0010304e-28,8.4314646e-13,1.9203919e-14,2.2478814e-11,4.0010304e-28,4.0010304e-28,4.2309876e-09,3.1875276e-13,4.0010304e-28,1.0,4.0010304e-28,4.272192e-12,2.5801288e-12,4.0010304e-28,4.0010304e-28,9.322198e-16
Resistant,0.0,0.0,0.0,0.0,0.0,2.1962046e-17,4.1280756e-17,0.0,0.0,0.0,0.0,4.7513907e-15,9.768558e-19,1.510323e-14,0.0,0.0,1.2266142e-08,1.9617168e-16,0.0,1.0,0.0,1.9126159e-15,0.0,0.0,3.0729327e-20,5.6198896e-20
Resistant,1.2567179e-32,1.2567179e-32,1.2567179e-32,1.2567179e-32,2.5804178e-10,1.6404503e-11,1.1352279e-11,8.353083e-09,1.2567179e-32,1.2567179e-32,3.1828297e-11,7.391248e-10,1.6317306e-12,7.2076195e-10,6.9787986e-12,1.2567179e-32,3.4817429e-06,1.5301306e-10,1.2567179e-32,0.99999654,1.2567179e-32,2.255571e-10,1.2567179e-32,1.2567179e-32,1.8629323e-13,5.6593456e-13
Resistant,1.5478954e-15,1.5478954e-15,1.5478954e-15,1.5478954e-15,1.5478954e-15,1.5478954e-15,1.5478954e-15,1.5478954e-15,1.5478954e-15,1.5478954e-15,1.5478954e-15,0.0030142725,0.00010818816,0.004546171,1.5478954e-15,1.5478954e-15,0.9899636,0.00060524634,1.5478954e-15,1.5478954e-15,1.5478954e-15,0.001721308,1.5478954e-15,1.5478954e-15,1.5478954e-15,4.118714e-05
Resistant,8.827673e-22,8.827673e-22,8.827673e-22,8.827673e-22,8.827673e-22,5.6859855e-05,8.827673e-22,8.827673e-22,8.827673e-22,8.827673e-22,0.00011867939,0.001293162,1.4444533e-05,0.0034803941,8.827673e-22,8.827673e-22,0.99308175,0.00041679636,8.827673e-22,8.827673e-22,8.827673e-22,0.0009902241,0.00054274296,8.827673e-22,8.827673e-22,4.9891555e-06
Resistant,1.9443208e-14,0.004305657,1.9443208e-14,1.9443208e-14,1.9443208e-14,0.00018528602,1.9443208e-14,1.9443208e-14,1.9443208e-14,1.9443208e-14,0.00018094554,1.9443208e-14,4.69618e-05,0.0024862073,1.9443208e-14,1.9443208e-14,0.9915132,0.00029423516,1.9443208e-14,1.9443208e-14,1.9443208e-14,0.0009753971,1.9443208e-14,1.9443208e-14,1.9443208e-14,1.2187093e-05
Resistant,7.831764e-11,7.831764e-11,7.831764e-11,7.831764e-11,7.831764e-11,7.831764e-11,7.831764e-11,7.831764e-11,7.831764e-11,7.831764e-11,0.0014424114,7.831764e-11,0.0004713997,0.010226537,7.831764e-11,7.831764e-11,0.98608834,0.0016393119,7.831764e-11,7.831764e-11,7.831764e-11,7.831764e-11,7.831764e-11,7.831764e-11,7.831764e-11,0.00013196273
Resistant,1.01181635e-23,1.01181635e-23,1.01181635e-23,1.01181635e-23,1.01181635e-23,1.331328e-07,1.01181635e-23,1.01181635e-23,1.01181635e-23,1.01181635e-23,1.01181635e-23,1.01181635e-23,2.0916533e-08,3.4343804e-05,1.01181635e-23,1.01181635e-23,0.99995995,2.6643795e-07,1.01181635e-23,1.01181635e-23,1.01181635e-23,5.42108e-06,1.01181635e-23,1.01181635e-23,1.01181635e-23,8.8876145e-10
Resistant,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,4.0659692e-14,2.4181022e-15,0.04761905,0.04761905,0.04761905,3.377363e-15,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,1.4669987e-13,3.37875e-14
Resistant,3.2616776e-23,0.0028581312,3.2616776e-23,3.2616776e-23,3.2616776e-23,1.2005378e-05,3.0965333e-05,3.2616776e-23,3.2616776e-23,3.862632e-05,3.2616776e-23,0.00034466683,3.0092406e-06,0.0010143198,3.2616776e-23,3.2616776e-23,0.99502903,0.00013218523,3.2616776e-23,3.2616776e-23,3.2616776e-23,0.00034691454,0.0001894969,3.2616776e-23,3.2616776e-23,5.979315e-07
Resistant,3.2534857e-35,3.2534857e-35,3.2534857e-35,3.2534857e-35,2.2614523e-12,5.342359e-14,3.2534857e-35,3.2534857e-35,3.2534857e-35,3.2534857e-35,3.2534857e-35,3.766114e-12,8.583136e-15,1.4333004e-11,3.2534857e-35,3.2534857e-35,4.2548958e-08,8.559407e-13,3.2534857e-35,1.0,3.2534857e-35,3.2746538e-12,1.5665519e-12,3.2534857e-35,3.2534857e-35,1.4701334e-15
Resistant,1.173741e-09,1.173741e-09,1.173741e-09,1.173741e-09,0.00015913563,4.857465e-05,1.173741e-09,1.173741e-09,1.173741e-09,1.173741e-09,1.173741e-09,1.173741e-09,1.173741e-09,0.00027650344,1.173741e-09,1.173741e-09,0.009982587,6.7326e-05,1.173741e-09,0.98924226,1.173741e-09,0.00017717377,1.173741e-09,2.429862e-05,1.46676375e-05,7.517547e-06
Resistant,6.6467633e-06,6.6467633e-06,6.6467633e-06,6.6467633e-06,6.6467633e-06,6.6467633e-06,6.6467633e-06,6.6467633e-06,6.6467633e-06,6.6467633e-06,6.6467633e-06,6.6467633e-06,0.0003592456,0.002271441,6.6467633e-06,6.6467633e-06,0.027272386,0.00042273544,6.6467633e-06,0.9694389,6.6467633e-06,6.6467633e-06,6.6467633e-06,6.6467633e-06,6.6467633e-06,0.00010207997
Resistant,6.6993656e-17,6.6993656e-17,6.6993656e-17,6.6993656e-17,6.6993656e-17,0.00051112636,6.6993656e-17,0.017603397,6.6993656e-17,6.6993656e-17,0.00050247705,6.6993656e-17,9.5615236e-05,0.0040010507,6.6993656e-17,6.6993656e-17,0.9743435,0.0010192997,6.6993656e-17,6.6993656e-17,6.6993656e-17,0.0018528701,6.6993656e-17,6.6993656e-17,2.525128e-05,4.551203e-05
Resistant,2.054988e-31,2.054988e-31,2.054988e-31,2.054988e-31,2.054988e-31,2.3328256e-12,4.8614142e-12,2.054988e-31,2.054988e-31,2.054988e-31,2.054988e-31,8.2318735e-11,3.2707393e-13,2.4523109e-10,2.054988e-31,2.054988e-31,1.5603338e-06,1.32540715e-11,2.054988e-31,0.99999845,2.054988e-31,5.55846e-11,2.054988e-31,2.054988e-31,2.054988e-31,4.3605822e-14
Resistant,3.5386074e-09,3.5386074e-09,3.5386074e-09,3.5386074e-09,3.5386074e-09,3.5386074e-09,3.5386074e-09,3.5386074e-09,3.5386074e-09,3.5386074e-09,3.5386074e-09,3.5386074e-09,0.00079970673,0.0133039355,3.5386074e-09,3.5386074e-09,0.9838837,0.0017931955,3.5386074e-09,3.5386074e-09,3.5386074e-09,3.5386074e-09,3.5386074e-09,3.5386074e-09,3.5386074e-09,0.00021939691
Resistant,4.2429556e-11,0.02022565,4.2429556e-11,4.2429556e-11,4.2429556e-11,0.0017168322,4.2429556e-11,4.2429556e-11,4.2429556e-11,4.2429556e-11,4.2429556e-11,0.007913804,4.2429556e-11,0.015359475,4.2429556e-11,4.2429556e-11,0.944619,0.0027936494,4.2429556e-11,4.2429556e-11,4.2429556e-11,0.0070804106,4.2429556e-11,4.2429556e-11,4.2429556e-11,0.00029104692
Resistant,1.2281627e-13,1.2281627e-13,1.2281627e-13,1.2281627e-13,1.2281627e-13,3.5712572e-05,5.1770556e-05,1.2281627e-13,1.2281627e-13,1.2281627e-13,1.2281627e-13,0.00015408562,2.1267677e-05,0.00023974286,1.2281627e-13,1.2281627e-13,0.0018435805,0.0001227522,1.2281627e-13,0.997253,1.2281627e-13,0.00015218099,0.00011025957,1.2281627e-13,1.2281627e-13,1.5701045e-05
Resistant,2.0346909e-13,2.0346909e-13,2.0346909e-13,2.0346909e-13,2.0346909e-13,5.069178e-08,2.0346909e-13,2.0346909e-13,2.0346909e-13,2.0346909e-13,1.2820759e-07,2.0346909e-13,3.414462e-08,1.7171598e-06,8.830043e-08,2.0346909e-13,0.00014733199,8.101528e-08,2.0346909e-13,0.9998498,2.0346909e-13,6.625331e-07,2.0346909e-13,2.0346909e-13,2.0346909e-13,3.5240633e-09
Resistant,6.585154e-17,6.585154e-17,6.585154e-17,6.585154e-17,0.000906326,8.266287e-05,6.585154e-17,6.585154e-17,6.585154e-17,6.585154e-17,6.585154e-17,0.0011216721,2.449333e-05,0.0031904075,6.585154e-17,6.585154e-17,0.9932817,0.00032513708,6.585154e-17,6.585154e-17,6.585154e-17,0.0010625046,6.585154e-17,6.585154e-17,6.585154e-17,5.0475e-06
Resistant,3.618926e-07,3.618926e-07,3.618926e-07,3.618926e-07,3.618926e-07,3.618926e-07,3.618926e-07,0.48797655,3.618926e-07,3.618926e-07,3.618926e-07,3.618926e-07,0.06354289,0.25881612,3.618926e-07,3.618926e-07,3.618926e-07,0.12715457,3.618926e-07,3.618926e-07,3.618926e-07,3.618926e-07,3.618926e-07,3.618926e-07,3.618926e-07,0.06250235
Resistant,2.023115e-27,2.023115e-27,2.023115e-27,2.023115e-27,7.2684124e-06,1.5575306e-07,5.9318495e-07,2.023115e-27,2.023115e-27,2.023115e-27,2.023115e-27,8.669798e-06,1.6813502e-08,5.8911966e-05,2.023115e-27,2.023115e-27,0.9999136,1.1205047e-06,2.023115e-27,2.023115e-27,2.023115e-27,9.736865e-06,2.023115e-27,2.023115e-27,1.5432814e-09,8.8063434e-10
Resistant,1.9448082e-06,1.9448082e-06,1.9448082e-06,1.9448082e-06,1.9448082e-06,0.00015342794,1.9448082e-06,1.9448082e-06,1.9448082e-06,1.9448082e-06,1.9448082e-06,1.9448082e-06,0.00014063089,0.0012046241,1.9448082e-06,1.9448082e-06,0.0067948196,0.00016429379,1.9448082e-06,0.9908208,1.9448082e-06,0.0006472952,1.9448082e-06,1.9448082e-06,1.9448082e-06,3.9277456e-05
Resistant,4.2076854e-16,4.2076854e-16,4.2076854e-16,4.2076854e-16,4.2076854e-16,0.0019528684,0.0005856108,0.0054454557,4.2076854e-16,4.2076854e-16,4.2076854e-16,0.010948401,0.00053831714,0.0037232796,4.2076854e-16,4.2076854e-16,0.067785084,0.0067462334,4.2076854e-16,0.8966753,4.2076854e-16,0.0024256094,0.0015581507,4.2076854e-16,4.2076854e-16,0.0016156902
Resistant,4.757918e-19,4.757918e-19,4.757918e-19,4.757918e-19,4.757918e-19,4.757918e-19,1.8581373e-05,4.757918e-19,4.757918e-19,4.757918e-19,4.757918e-19,4.757918e-19,1.5947625e-06,0.00041709587,5.429957e-06,4.757918e-19,0.99943715,1.3705175e-05,4.757918e-19,4.757918e-19,4.757918e-19,0.000106186184,4.757918e-19,4.757918e-19,4.757918e-19,1.9423756e-07
Resistant,3.4854557e-07,3.4854557e-07,3.4854557e-07,3.4854557e-07,3.4854557e-07,0.00094884896,0.0021104142,0.008685238,3.4854557e-07,3.4854557e-07,3.4854557e-07,0.0023003516,0.0011388392,0.005760581,3.4854557e-07,3.4854557e-07,0.0043949666,0.0024691625,3.4854557e-07,0.9649082,3.4854557e-07,0.0034411685,0.002868595,3.4854557e-07,3.4854557e-07,0.0009687068
Resistant,0.052631572,0.052631572,0.052631572,0.052631572,0.052631572,0.052631572,0.052631572,0.052631572,0.052631572,0.052631572,0.052631572,0.052631572,5.935844e-08,2.2327493e-08,5.1488705e-08,0.052631572,3.8050807e-09,1.4751099e-08,0.052631572,0.052631572,0.052631572,2.5059224e-08,0.052631572,0.052631572,0.052631572,4.348152e-08
Resistant,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,2.1874766e-17,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,3.6455856e-18,1.8353004e-16,1.7417611e-17,1.2044967e-16,0.05882353,6.600591e-20,1.4231684e-17,0.05882353,0.05882353,0.05882353,2.6019572e-17,0.05882353,0.05882353,0.05882353,1.0454833e-16
Resistant,5.58917e-16,5.58917e-16,5.58917e-16,5.58917e-16,5.58917e-16,5.58917e-16,5.58917e-16,5.58917e-16,5.58917e-16,5.58917e-16,5.58917e-16,5.58917e-16,5.58917e-16,0.0021127462,5.58917e-16,5.58917e-16,0.99645716,0.0003646425,5.58917e-16,5.58917e-16,5.58917e-16,0.00096372596,5.58917e-16,8.308229e-05,5.58917e-16,1.860082e-05
Resistant,5.65543e-10,2.056933e-21,2.056933e-21,2.056933e-21,2.056933e-21,2.8225906e-09,2.056933e-21,2.056933e-21,2.056933e-21,3.6568442e-09,2.056933e-21,2.056933e-21,8.156068e-10,8.8331646e-08,2.056933e-21,2.056933e-21,5.6201952e-05,7.891804e-09,2.056933e-21,0.99994373,3.2476002e-08,3.8188283e-08,2.056933e-21,2.056933e-21,2.056933e-21,1.0369475e-10
Resistant,2.265886e-25,2.265886e-25,2.265886e-25,2.265886e-25,2.265886e-25,6.3152505e-10,2.265886e-25,2.265886e-25,2.265886e-25,2.265886e-25,2.265886e-25,1.0717763e-08,1.7334029e-10,3.5183373e-08,2.265886e-25,2.265886e-25,6.8663553e-06,3.3720948e-09,2.265886e-25,0.9999931,2.265886e-25,1.0037535e-08,6.067138e-09,2.265886e-25,2.265886e-25,5.2813795e-11
Resistant,1.1663994e-15,1.1663994e-15,1.1663994e-15,1.1663994e-15,2.0427327e-05,3.1011655e-06,6.4567303e-06,1.1663994e-15,1.1663994e-15,1.1663994e-15,1.1663994e-15,2.5414705e-05,2.6442628e-06,3.678101e-05,4.4994326e-06,1.1663994e-15,0.00016829274,3.424191e-05,1.1663994e-15,0.99965143,1.1663994e-15,2.996904e-05,1.3627533e-05,8.89433e-07,1.1663994e-15,2.3859416e-06
Resistant,9.790496e-05,1.3243207e-15,1.3243207e-15,1.3243207e-15,1.3243207e-15,1.3243207e-15,1.3243207e-15,0.017816246,1.3243207e-15,1.3243207e-15,1.3243207e-15,0.004524371,0.00012287882,0.003622539,1.3243207e-15,0.00019590676,0.9712398,0.0008403892,1.3243207e-15,1.3243207e-15,1.3243207e-15,0.0014636382,1.3243207e-15,1.3243207e-15,1.3243207e-15,7.640437e-05
Resistant,4.1465225e-16,4.1465225e-16,4.1465225e-16,4.1465225e-16,4.1465225e-16,5.007528e-06,7.120147e-06,4.1465225e-16,4.1465225e-16,4.1465225e-16,4.1465225e-16,2.9005809e-05,2.480259e-06,4.6654226e-05,4.1465225e-16,4.1465225e-16,0.00075203244,1.986179e-05,4.1465225e-16,0.9990914,4.1465225e-16,2.6561846e-05,1.8399098e-05,4.1465225e-16,4.1465225e-16,1.60078e-06
Resistant,4.6644676e-20,4.6644676e-20,4.6644676e-20,4.6644676e-20,4.6644676e-20,5.8755767e-10,4.416321e-09,4.6644676e-20,4.6644676e-20,4.6644676e-20,4.6644676e-20,6.7594237e-09,4.3071663e-10,5.2860905e-08,4.6644676e-20,4.6644676e-20,1.7718704e-06,3.0199527e-09,4.6644676e-20,0.9999982,4.6644676e-20,1.9674394e-08,1.2559351e-08,4.6644676e-20,4.6644676e-20,6.122625e-11
Resistant,3.3446838e-23,3.3446838e-23,3.3446838e-23,3.3446838e-23,3.3446838e-23,5.5991173e-10,3.3446838e-23,3.3446838e-23,3.3446838e-23,3.3446838e-23,3.3446838e-23,3.3446838e-23,1.09954316e-10,2.4729982e-08,3.3446838e-23,3.3446838e-23,6.311179e-05,1.1962304e-09,3.3446838e-23,0.9999368,3.3446838e-23,7.527186e-09,3.3446838e-23,3.3446838e-23,3.3446838e-23,3.3446838e-23
Resistant,4.6697435e-36,4.6697435e-36,4.6697435e-36,4.6697435e-36,7.8879686e-14,1.5580688e-15,5.379802e-15,4.6697435e-36,4.6697435e-36,4.6697435e-36,4.6697435e-36,9.810671e-14,1.7081247e-16,5.884898e-13,4.6697435e-36,4.6697435e-36,1.5038253e-08,1.41617836e-14,4.6697435e-36,1.0,4.6697435e-36,1.1398913e-13,4.6697435e-36,4.6697435e-36,1.318597e-17,8.7889785e-18
Resistant,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,1.9616409e-20,2.3510413e-18,6.3106475e-20,0.055555556,0.055555556,6.7738135e-23,9.280183e-20,0.055555556,1.7314686e-24,0.055555556,1.164169e-19,0.055555556,0.055555556,0.055555556,1.9040837e-18
Resistant,1.544385e-17,1.544385e-17,1.544385e-17,1.544385e-17,5.2986193e-06,9.929545e-07,1.3690976e-06,1.544385e-17,1.544385e-17,1.544385e-17,1.544385e-17,1.544385e-17,1.544385e-17,1.2132315e-05,8.0080844e-07,1.544385e-17,0.0011903524,3.0406293e-06,1.544385e-17,0.99877554,1.544385e-17,5.9472704e-06,4.395995e-06,1.544385e-17,1.544385e-17,1.6744892e-07
Resistant,1.2101492e-35,1.2101492e-35,1.2101492e-35,1.2101492e-35,1.2101492e-35,2.7884102e-13,5.6336034e-13,1.2101492e-35,1.2101492e-35,1.2101492e-35,1.2101492e-35,1.4982458e-11,4.4977558e-14,4.297513e-11,1.2101492e-35,1.2101492e-35,6.304108e-08,3.9294566e-12,1.2101492e-35,0.9999999,1.2101492e-35,1.1541123e-11,5.562219e-12,1.2101492e-35,3.1260863e-15,9.094416e-15
Resistant,3.651813e-36,3.651813e-36,3.651813e-36,3.651813e-36,3.651813e-36,6.2116543e-15,1.6289418e-14,1.481701e-10,3.651813e-36,3.651813e-36,3.651813e-36,3.651813e-36,5.8385346e-16,1.99003e-12,3.651813e-36,8.2349724e-16,2.709627e-07,1.6934826e-14,3.651813e-36,0.99999976,3.651813e-36,3.7073271e-13,3.651813e-36,3.651813e-36,4.1421135e-17,1.9340811e-17
Resistant,1.6022269e-11,1.6022269e-11,1.6022269e-11,1.6022269e-11,1.6022269e-11,1.6022269e-11,1.6022269e-11,1.6022269e-11,1.6022269e-11,1.6022269e-11,1.6022269e-11,5.9084443e-05,7.2223343e-06,0.00011340097,1.6022269e-11,1.6022269e-11,0.004424862,1.9084726e-05,1.6022269e-11,0.9953216,1.6022269e-11,5.2528143e-05,1.6022269e-11,1.6022269e-11,1.6022269e-11,2.2976083e-06
Resistant,1.9388571e-23,1.9388571e-23,1.9388571e-23,1.9388571e-23,1.9388571e-23,3.7912541e-06,1.3908883e-06,6.260484e-05,1.9388571e-23,1.9388571e-23,1.9388571e-23,4.9328795e-05,7.835522e-07,2.1751013e-05,1.9388571e-23,1.9388571e-23,0.0014795676,2.8135664e-05,1.9388571e-23,0.9983164,1.5768956e-05,1.26112545e-05,6.242143e-06,1.9388571e-23,1.4720656e-07,1.5118006e-06
Resistant,0.06618838,0.01083737,0.06618838,0.06618838,0.06618838,0.0042095887,0.06618838,0.025438465,0.0048536593,0.06618838,0.06618838,0.008652552,0.0064482167,0.015458469,0.0070808562,0.06618838,0.032075234,0.0053768037,0.06618838,0.06618838,0.06618838,0.011289694,0.06618838,0.004377721,0.06618838,0.0034524587
Resistant,7.5970084e-32,7.5970084e-32,7.5970084e-32,7.5970084e-32,7.5970084e-32,3.5192915e-13,1.5868084e-12,7.5970084e-32,7.5970084e-32,7.5970084e-32,7.5970084e-32,1.766955e-11,8.8904944e-14,8.902522e-11,7.5970084e-32,7.5970084e-32,1.1695245e-07,3.4665563e-12,7.5970084e-32,0.9999999,7.5970084e-32,1.8710597e-11,1.1575603e-11,7.5970084e-32,7.5970084e-32,1.2157469e-14
Resistant,3.5e-44,3.5e-44,3.5e-44,3.5e-44,3.5e-44,4.416819e-16,8.7017166e-16,3.5e-44,3.5e-44,3.5e-44,1.0373751e-15,7.956874e-14,3.8221445e-17,2.227342e-13,3.5e-44,3.5e-44,5.9441128e-09,1.01341825e-14,3.5e-44,1.0,3.5e-44,3.8773675e-14,1.4282878e-14,3.5e-44,3.5e-44,6.1462377e-18
Resistant,1.4984325e-21,1.4984325e-21,1.4984325e-21,1.4984325e-21,1.3886275e-07,1.2956319e-08,1.4984325e-21,1.4984325e-21,1.4984325e-21,1.4984325e-21,1.4984325e-21,2.0047484e-07,4.5657744e-09,3.8543018e-07,1.4984325e-21,1.4984325e-21,3.7144913e-05,8.4672784e-08,1.4984325e-21,0.99996173,1.4984325e-21,1.4762196e-07,9.806322e-08,1.4984325e-21,1.4984325e-21,2.1067748e-09
Resistant,1.3931744e-26,1.3931744e-26,1.3931744e-26,1.3931744e-26,1.3931744e-26,3.2318978e-10,1.3931744e-26,1.3931744e-26,1.3931744e-26,1.3931744e-26,1.3931744e-26,7.008807e-09,8.830733e-11,2.0205905e-08,1.3931744e-26,1.3931744e-26,5.8262945e-06,2.1203885e-09,1.3931744e-26,0.99999416,1.3931744e-26,5.9929377e-09,3.6510488e-09,1.3931744e-26,1.3931744e-26,2.6603823e-11
Resistant,2.0459811e-07,2.0459811e-07,2.0459811e-07,2.0459811e-07,2.0459811e-07,2.0459811e-07,2.0459811e-07,2.0459811e-07,2.0459811e-07,2.0459811e-07,2.0459811e-07,0.022394689,0.0040739207,0.04597016,2.0459811e-07,2.0459811e-07,0.8937827,0.008535384,2.0459811e-07,2.0459811e-07,2.0459811e-07,0.023866957,2.0459811e-07,2.0459811e-07,2.0459811e-07,0.0013721902
Resistant,5.488028e-13,5.488028e-13,5.488028e-13,5.488028e-13,5.488028e-13,5.488028e-13,5.488028e-13,5.488028e-13,5.488028e-13,5.488028e-13,5.488028e-13,0.011207513,5.488028e-13,0.014385407,5.488028e-13,5.488028e-13,0.9641718,0.00312334,5.488028e-13,5.488028e-13,5.488028e-13,0.0067118313,5.488028e-13,5.488028e-13,5.488028e-13,0.00040005444
Resistant,1.4674e-17,3.073348e-05,1.4674e-17,1.4674e-17,1.4674e-17,1.1060913e-06,1.4674e-17,7.5735436e-05,1.4674e-17,1.4674e-17,1.4674e-17,1.0388235e-05,5.0543093e-07,1.7838238e-05,1.1564972e-06,1.4674e-17,0.0006443298,4.623488e-06,1.4674e-17,0.9992009,1.4674e-17,7.4191116e-06,5.0544754e-06,1.4674e-17,1.4674e-17,3.4301797e-07
Resistant,0.0001614661,0.0001614661,0.0001614661,0.0001614661,0.0001614661,0.016630301,0.0001614661,0.1476124,0.0001614661,0.0001614661,0.0001614661,0.04395802,0.01319106,0.0717309,0.02083736,0.0001614661,0.6160769,0.019807123,0.0001614661,0.0001614661,0.0001614661,0.040635005,0.0001614661,0.0001614661,0.0001614661,0.0069373753
Resistant,2.4643247e-33,2.4643247e-33,2.4643247e-33,2.4643247e-33,2.4643247e-33,9.429388e-14,2.4643247e-33,2.4643247e-33,2.4643247e-33,2.4643247e-33,2.4643247e-33,2.4643247e-33,1.0372915e-14,2.2740641e-11,2.4643247e-33,2.4643247e-33,9.371901e-07,3.0646641e-13,2.4643247e-33,0.99999905,2.4643247e-33,3.7436794e-12,2.4643247e-33,2.4643247e-33,2.4643247e-33,6.4575875e-16
Resistant,7.01732e-28,7.01732e-28,7.01732e-28,7.01732e-28,7.01732e-28,7.6742895e-10,1.1197847e-09,7.01732e-28,7.01732e-28,7.01732e-28,7.01732e-28,1.8286277e-08,1.628102e-10,3.228842e-08,7.01732e-28,7.01732e-28,1.4397229e-05,5.198315e-09,7.01732e-28,0.9999856,7.01732e-28,1.04888755e-08,5.79695e-09,7.01732e-28,7.01732e-28,7.079896e-11
Resistant,1.3678208e-22,1.3678208e-22,1.3678208e-22,1.3678208e-22,1.3678208e-22,1.6279616e-08,2.9452387e-08,1.3678208e-22,1.3678208e-22,1.3678208e-22,1.3678208e-22,1.8709379e-07,6.3497176e-09,4.3540618e-07,1.3678208e-22,1.3678208e-22,3.1727934e-05,1.0643338e-07,3.6467673e-09,0.9999671,1.3678208e-22,1.9542968e-07,1.1112375e-07,1.3678208e-22,1.3678208e-22,2.3502944e-09
