bepF	belongs_to_class	other_mechanism
bepF_1	confers_resistance_to	ciprofloxacin
bepF_1	belongs_to_class	other_mechanism
bla	confers_resistance_to	ciprofloxacin
bla	belongs_to_class	beta_lactamase
blaCTX-M	confers_resistance_to	ciprofloxacin
blaCTX-M	belongs_to_class	beta_lactamase
blaNDM-1_1	confers_resistance_to	ciprofloxacin
blaNDM-1_1	belongs_to_class	beta_lactamase
blaNDM-1_2	confers_resistance_to	ciprofloxacin
blaNDM-1_2	belongs_to_class	beta_lactamase
blaNDM-1_3	confers_resistance_to	ciprofloxacin
blaNDM-1_3	belongs_to_class	beta_lactamase
blaOKP	confers_resistance_to	ciprofloxacin
blaOKP	belongs_to_class	beta_lactamase
blaOXA	confers_resistance_to	ciprofloxacin
blaOXA	belongs_to_class	beta_lactamase
blaSHV	confers_resistance_to	ciprofloxacin
blaSHV	belongs_to_class	beta_lactamase
blaT-6	confers_resistance_to	ciprofloxacin
blaT-6	belongs_to_class	beta_lactamase
blaTEM	confers_resistance_to	ciprofloxacin
blaTEM	belongs_to_class	beta_lactamase
bla_1	confers_resistance_to	ciprofloxacin
bla_1	belongs_to_class	beta_lactamase
bla_2	confers_resistance_to	ciprofloxacin
bla_2	belongs_to_class	beta_lactamase
bla_3	confers_resistance_to	ciprofloxacin
bla_3	belongs_to_class	beta_lactamase
bla_4	confers_resistance_to	ciprofloxacin
bla_4	belongs_to_class	beta_lactamase
bla_5	confers_resistance_to	ciprofloxacin
bla_5	belongs_to_class	beta_lactamase
ble	confers_resistance_to	ciprofloxacin
ble	belongs_to_class	other_mechanism
bleO	confers_resistance_to	ciprofloxacin
bleO	belongs_to_class	other_mechanism
bm3R1	confers_resistance_to	ciprofloxacin
bm3R1	belongs_to_class	other_mechanism
bpeF	confers_resistance_to	ciprofloxacin
bpeF	belongs_to_class	other_mechanism
cat	confers_resistance_to	ciprofloxacin
cat	belongs_to_class	chloramphenicol_acetyltransferase
catB	confers_resistance_to	ciprofloxacin
catB	belongs_to_class	chloramphenicol_acetyltransferase
catB3	confers_resistance_to	ciprofloxacin
catB3	belongs_to_class	chloramphenicol_acetyltransferase
catI	confers_resistance_to	ciprofloxacin
catI	belongs_to_class	chloramphenicol_acetyltransferase
catII	confers_resistance_to	ciprofloxacin
catII	belongs_to_class	chloramphenicol_acetyltransferase
cat_2	confers_resistance_to	ciprofloxacin
cat_2	belongs_to_class	chloramphenicol_acetyltransferase
ccrB	confers_resistance_to	ciprofloxacin
ccrB	belongs_to_class	other_mechanism
cirA_1	confers_resistance_to	ciprofloxacin
cirA_1	belongs_to_class	other_mechanism
cirA_2	confers_resistance_to	ciprofloxacin
cirA_2	belongs_to_class	other_mechanism
cirA_3	confers_resistance_to	ciprofloxacin
cirA_3	belongs_to_class	other_mechanism
citA	confers_resistance_to	ciprofloxacin
citA	belongs_to_class	other_mechanism
citA_1	confers_resistance_to	ciprofloxacin
citA_1	belongs_to_class	other_mechanism
citA_2	confers_resistance_to	ciprofloxacin
citA_2	belongs_to_class	other_mechanism
cmlA	confers_resistance_to	ciprofloxacin
cmlA	belongs_to_class	chloramphenicol_efflux
cmlA2	confers_resistance_to	ciprofloxacin
cmlA2	belongs_to_class	chloramphenicol_efflux
cmr	confers_resistance_to	ciprofloxacin
cmr	belongs_to_class	other_mechanism
cobO	confers_resistance_to	ciprofloxacin
cobO	belongs_to_class	other_mechanism
cpxA	confers_resistance_to	ciprofloxacin
cpxA	belongs_to_class	other_mechanism
cpxR	confers_resistance_to	ciprofloxacin
cpxR	belongs_to_class	other_mechanism
crcB	confers_resistance_to	ciprofloxacin
crcB	belongs_to_class	other_mechanism
crp	confers_resistance_to	ciprofloxacin
crp	belongs_to_class	other_mechanism
csrA	confers_resistance_to	ciprofloxacin
csrA	belongs_to_class	other_mechanism
cysB	confers_resistance_to	ciprofloxacin
cysB	belongs_to_class	other_mechanism
cysB_1	confers_resistance_to	ciprofloxacin
cysB_1	belongs_to_class	other_mechanism
cysB_2	confers_resistance_to	ciprofloxacin
cysB_2	belongs_to_class	other_mechanism
