phenotype,Rv0678,Rv2983,atpE,ddn,eis,embB,ethA,fabG1,fbiA,fbiB,fbiC,fgd1,gid,gyrA,gyrB,inhA,katG,mmpL5,pepQ,pncA,rplC,rpoB,rpsL,rrl,rrs,tlyA
Resistant,1.5522768e-20,1.5522768e-20,1.5522768e-20,0.00015441864,1.5522768e-20,3.82067e-06,7.3258107e-06,0.003445917,1.5522768e-20,1.5522768e-20,1.5522768e-20,1.5522768e-20,1.5522768e-20,0.0002278645,1.5522768e-20,1.5522768e-20,0.9960989,8.033316e-06,1.5522768e-20,1.5522768e-20,1.5522768e-20,5.359271e-05,1.5522768e-20,1.5522768e-20,1.5522768e-20,9.893206e-08
Resistant,3.80599e-16,3.80599e-16,3.80599e-16,3.80599e-16,3.80599e-16,4.3405453e-05,3.80599e-16,3.80599e-16,3.80599e-16,3.80599e-16,3.80599e-16,0.00053661107,1.3634681e-05,0.0024500473,3.80599e-16,3.80599e-16,0.9962023,0.00010056484,3.80599e-16,3.80599e-16,3.80599e-16,0.00065152504,3.80599e-16,3.80599e-16,3.80599e-16,1.9559398e-06
Resistant,2.5126635e-08,2.5126635e-08,2.5126635e-08,2.5126635e-08,2.5126635e-08,9.2268834e-05,2.5126635e-08,2.5126635e-08,2.5126635e-08,2.5126635e-08,2.5126635e-08,2.5126635e-08,6.642725e-05,0.0006777551,2.5126635e-08,2.5126635e-08,0.007927785,0.00011892595,2.5126635e-08,0.99073035,2.5126635e-08,0.0003649397,2.5126635e-08,2.5126635e-08,2.5126635e-08,2.1093017e-05
Resistant,5.356239e-25,5.356239e-25,5.356239e-25,5.356239e-25,5.356239e-25,1.7869503e-10,5.356239e-25,5.356239e-25,5.356239e-25,5.356239e-25,5.356239e-25,5.356239e-25,2.5603802e-11,9.552613e-09,5.356239e-25,5.356239e-25,8.138262e-05,2.7322472e-10,5.356239e-25,0.9999186,5.356239e-25,2.1643483e-09,5.356239e-25,5.356239e-25,5.356239e-25,2.7380507e-12
Resistant,2.3328653e-16,2.3328653e-16,2.3328653e-16,2.3328653e-16,2.3328653e-16,7.931079e-05,2.3328653e-16,2.3328653e-16,2.3328653e-16,2.3328653e-16,2.3328653e-16,2.3328653e-16,2.3328653e-16,0.0012665038,2.3328653e-16,2.3328653e-16,0.9981006,0.00012904634,2.3328653e-16,2.3328653e-16,2.3328653e-16,0.00041930965,2.3328653e-16,2.3328653e-16,2.3328653e-16,5.284505e-06
Resistant,1.7062345e-27,1.7062345e-27,1.7062345e-27,1.7062345e-27,1.7062345e-27,5.5198263e-11,1.0735962e-10,7.436453e-08,1.7062345e-27,1.7062345e-27,1.7062345e-27,1.7062345e-27,1.1081021e-11,4.5094537e-09,4.4391473e-11,1.7062345e-27,1.0487251e-05,2.0581845e-10,1.7062345e-27,0.9999894,1.7062345e-27,1.139225e-09,1.7062345e-27,1.7062345e-27,1.7450516e-12,1.8057555e-12
Resistant,1.7173619e-21,1.7173619e-21,1.7173619e-21,1.7173619e-21,1.7173619e-21,9.572062e-10,2.3231659e-09,1.7173619e-21,1.7173619e-21,1.7173619e-21,1.7173619e-21,1.7173619e-21,2.7888986e-10,3.834385e-08,1.7173619e-21,1.7173619e-21,2.1114898e-05,2.1797666e-09,1.7173619e-21,0.9999789,1.7173619e-21,1.3921592e-08,1.7173619e-21,1.7173619e-21,5.7887622e-11,2.932556e-11
Resistant,1.284049e-11,4.1926047e-26,4.1926047e-26,4.1926047e-26,4.1926047e-26,1.1102016e-10,2.0919447e-10,4.1926047e-26,4.1926047e-26,4.1926047e-26,4.1926047e-26,4.1926047e-26,2.0398233e-11,5.380316e-09,4.1926047e-26,4.1926047e-26,1.4186574e-05,3.284945e-10,4.1926047e-26,0.9999858,1.5450717e-09,1.9489932e-09,4.1926047e-26,4.1926047e-26,2.5291804e-12,1.9740227e-12
Resistant,0.005922141,1.1026162e-09,1.1026162e-09,1.1026162e-09,1.1026162e-09,1.1026162e-09,1.1026162e-09,0.09489588,1.1026162e-09,1.1026162e-09,1.1026162e-09,0.055356923,0.0069102678,0.042113885,1.1026162e-09,1.1026162e-09,0.73895717,0.023236347,1.1026162e-09,1.1026162e-09,1.1026162e-09,0.025482535,1.1026162e-09,1.1026162e-09,1.1026162e-09,0.0071247425
Resistant,8.118038e-20,8.118038e-20,8.118038e-20,8.118038e-20,8.118038e-20,7.763317e-07,8.118038e-20,8.118038e-20,8.118038e-20,8.118038e-20,8.118038e-20,8.118038e-20,8.118038e-20,9.309254e-06,8.118038e-20,8.118038e-20,0.0010448853,2.8256668e-06,8.118038e-20,0.99893016,4.143543e-06,4.810886e-06,2.9697123e-06,8.118038e-20,8.118038e-20,1.3623922e-07
Resistant,2.356663e-07,2.356663e-07,2.356663e-07,2.356663e-07,2.356663e-07,2.356663e-07,2.356663e-07,2.356663e-07,2.356663e-07,2.356663e-07,2.356663e-07,2.356663e-07,2.356663e-07,0.051004786,2.356663e-07,2.356663e-07,0.9078433,0.009877908,2.356663e-07,2.356663e-07,2.356663e-07,0.028178802,2.356663e-07,2.356663e-07,2.356663e-07,0.0030904338
Resistant,1.6538506e-08,1.6538506e-08,1.6538506e-08,1.6538506e-08,1.6538506e-08,0.0047294907,0.0062003145,0.07112157,1.6538506e-08,1.6538506e-08,1.6538506e-08,0.019304171,0.0026634026,0.02853162,0.004544721,1.6538506e-08,0.83989435,0.0076048733,1.6538506e-08,1.6538506e-08,1.6538506e-08,0.013960849,1.6538506e-08,1.6538506e-08,1.6538506e-08,0.0014445236
Resistant,5.3427486e-34,5.3427486e-34,5.3427486e-34,5.3427486e-34,5.3427486e-34,3.8719882e-12,5.3427486e-34,5.3427486e-34,5.3427486e-34,5.3427486e-34,5.3427486e-34,1.8385901e-10,4.7856077e-13,3.1800604e-10,5.3427486e-34,5.3427486e-34,8.590763e-07,3.70501e-11,5.3427486e-34,0.99999917,5.3427486e-34,7.982903e-11,4.189607e-11,5.3427486e-34,4.2686002e-14,1.4337517e-13
Resistant,9.717371e-36,9.717371e-36,9.717371e-36,9.717371e-36,1.7197989e-12,3.460568e-14,1.2610709e-13,9.717371e-36,9.717371e-36,9.717371e-36,9.717371e-36,2.709631e-12,6.4773092e-15,1.1562189e-11,9.717371e-36,9.717371e-36,3.27551e-08,6.2088426e-13,9.717371e-36,1.0,9.717371e-36,2.3372116e-12,1.2440995e-12,9.717371e-36,9.717371e-36,1.0600168e-15
Resistant,0.0,0.0,0.0,0.0,0.0,8.6346117e-19,5.0322827e-18,0.0,0.0,3.8015236e-18,0.0,0.0,0.0,2.0997644e-15,6.5663107e-19,0.0,1.1744816e-09,1.4678287e-17,0.0,1.0,2.6525377e-16,2.7458987e-16,1.2195919e-16,0.0,0.0,2.6733552e-21
Resistant,2.4614965e-11,2.7034882e-25,2.7034882e-25,2.7034882e-25,2.7034882e-25,2.0098054e-10,3.8372025e-10,2.7034882e-25,2.7034882e-25,2.7034882e-25,2.7034882e-25,2.7034882e-25,3.649615e-11,9.3040695e-09,2.7034882e-25,2.7034882e-25,3.133777e-05,5.181831e-10,2.7034882e-25,0.99996865,2.8968383e-09,3.1505396e-09,2.7034882e-25,2.7034882e-25,2.7034882e-25,4.0234977e-12
Resistant,4.0010304e-28,4.0010304e-28,4.0010304e-28,4.0010304e-28,4.0010304e-28,3.0173306e-14,5.478135e-13,4.0010304e-28,4.0010304e-28,4.0010304e-28,4.0010304e-28,8.4314646e-13,1.9203919e-14,2.2478814e-11,4.0010304e-28,4.0010304e-28,4.2309876e-09,3.1875276e-13,4.0010304e-28,1.0,4.0010304e-28,4.272192e-12,2.5801288e-12,4.0010304e-28,4.0010304e-28,9.322198e-16
Resistant,5.58917e-16,5.58917e-16,5.58917e-16,5.58917e-16,5.58917e-16,5.58917e-16,5.58917e-16,5.58917e-16,5.58917e-16,5.58917e-16,5.58917e-16,5.58917e-16,5.58917e-16,0.0021127462,5.58917e-16,5.58917e-16,0.99645716,0.0003646425,5.58917e-16,5.58917e-16,5.58917e-16,0.00096372596,5.58917e-16,8.308229e-05,5.58917e-16,1.860082e-05
Resistant,7.323963e-29,7.323963e-29,7.323963e-29,7.323963e-29,7.323963e-29,3.159678e-11,7.323963e-29,7.323963e-29,7.323963e-29,7.323963e-29,7.323963e-29,9.675417e-10,6.3331723e-12,2.5642013e-09,7.323963e-29,7.323963e-29,2.564841e-06,2.071315e-10,7.323963e-29,0.9999974,7.323963e-29,6.1062844e-10,3.8809905e-10,7.323963e-29,7.323963e-29,1.6119467e-12
Resistant,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,4.46808e-13,0.04347826,0.04347826,0.04347826,5.955018e-13,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,5.446611e-12
Resistant,5.4178945e-10,5.4178945e-10,5.4178945e-10,5.4178945e-10,5.4178945e-10,0.18690215,5.4178945e-10,0.024549685,0.21754266,5.4178945e-10,5.4178945e-10,5.4178945e-10,5.4178945e-10,0.038772427,5.4178945e-10,5.4178945e-10,5.4178945e-10,0.19414742,5.4178945e-10,5.4178945e-10,5.4178945e-10,0.034549166,5.4178945e-10,5.4178945e-10,5.4178945e-10,0.30353653
Resistant,3.80599e-16,3.80599e-16,3.80599e-16,3.80599e-16,3.80599e-16,4.3405453e-05,3.80599e-16,3.80599e-16,3.80599e-16,3.80599e-16,3.80599e-16,0.00053661107,1.3634681e-05,0.0024500473,3.80599e-16,3.80599e-16,0.9962023,0.00010056484,3.80599e-16,3.80599e-16,3.80599e-16,0.00065152504,3.80599e-16,3.80599e-16,3.80599e-16,1.9559398e-06
Resistant,6.1247206e-28,1.5467103e-08,6.1247206e-28,6.1247206e-28,6.1247206e-28,8.18498e-11,1.6999588e-10,6.1247206e-28,6.1247206e-28,6.1247206e-28,6.1247206e-28,2.0639706e-09,1.7868837e-11,5.238842e-09,6.1247206e-28,6.1247206e-28,3.845067e-06,5.563945e-10,6.1247206e-28,0.9999962,6.1247206e-28,1.6550088e-09,9.832083e-10,6.1247206e-28,2.3971866e-12,4.1935097e-12
Resistant,6.954672e-11,6.954672e-11,6.954672e-11,6.954672e-11,6.954672e-11,6.954672e-11,0.0015147981,6.954672e-11,6.954672e-11,6.954672e-11,6.954672e-11,6.954672e-11,0.0002654562,0.009548872,6.954672e-11,6.954672e-11,0.98380244,0.0008018025,6.954672e-11,6.954672e-11,6.954672e-11,0.0040188585,6.954672e-11,6.954672e-11,6.954672e-11,4.7741418e-05
Resistant,2.1708662e-13,2.1708662e-13,2.1708662e-13,2.1708662e-13,2.1708662e-13,0.00015478638,2.1708662e-13,2.1708662e-13,3.3715063e-05,2.1708662e-13,2.1708662e-13,2.1708662e-13,5.9245074e-05,0.0028499034,2.1708662e-13,2.1708662e-13,0.9966484,0.00024159555,2.1708662e-13,2.1708662e-13,2.1708662e-13,2.1708662e-13,2.1708662e-13,2.1708662e-13,2.1708662e-13,1.2475205e-05
Resistant,2.53887e-33,2.53887e-33,2.53887e-33,2.53887e-33,1.0280406e-11,2.9860663e-13,9.243352e-13,2.53887e-33,2.53887e-33,2.53887e-33,2.53887e-33,1.6117671e-11,5.4813298e-14,6.1104906e-11,2.53887e-33,2.53887e-33,1.1496503e-07,3.66727e-12,2.53887e-33,0.9999999,2.53887e-33,1.3485067e-11,7.31564e-12,2.53887e-33,2.53887e-33,1.00207775e-14
Resistant,0.07692298,0.07692298,0.07692298,0.07692298,0.07692298,5.5154068e-08,0.07692298,0.07692298,0.07692298,0.07692298,1.8911963e-07,3.3525517e-08,1.6636864e-07,8.89861e-08,1.4071719e-07,0.07692298,6.861171e-09,7.251048e-08,0.07692298,7.426301e-08,0.07692298,8.7659906e-08,1.0716528e-07,7.416337e-08,0.07692298,1.15587554e-07
Resistant,1.5272e-40,1.5272e-40,1.5272e-40,1.5272e-40,1.5272e-40,4.2198385e-14,5.2185232e-14,2.417954e-10,1.5272e-40,1.5272e-40,1.5272e-40,4.9751496e-12,3.684765e-15,9.3036715e-12,1.5272e-40,1.5272e-40,1.0740802e-07,7.0675497e-13,1.5272e-40,0.9999999,1.5272e-40,1.6890328e-12,7.1955717e-13,1.5272e-40,2.1855496e-16,1.1017133e-15
Resistant,3.80599e-16,3.80599e-16,3.80599e-16,3.80599e-16,3.80599e-16,4.3405453e-05,3.80599e-16,3.80599e-16,3.80599e-16,3.80599e-16,3.80599e-16,0.00053661107,1.3634681e-05,0.0024500473,3.80599e-16,3.80599e-16,0.9962023,0.00010056484,3.80599e-16,3.80599e-16,3.80599e-16,0.00065152504,3.80599e-16,3.80599e-16,3.80599e-16,1.9559398e-06
Resistant,1.2193192e-28,1.2193192e-28,1.2193192e-28,1.2193192e-28,1.2193192e-28,1.641132e-11,1.2193192e-28,1.2193192e-28,1.2193192e-28,1.2193192e-28,1.2193192e-28,4.2147477e-10,2.4504235e-12,1.3542304e-09,1.2193192e-28,1.2193192e-28,3.840274e-06,6.206907e-11,1.2193192e-28,0.9999962,1.2193192e-28,2.7260563e-10,1.2193192e-28,1.2193192e-28,1.2193192e-28,3.9837903e-13
Resistant,8.54126e-22,8.54126e-22,8.54126e-22,8.54126e-22,8.54126e-22,1.8883597e-05,5.2288065e-05,8.54126e-22,8.54126e-22,8.54126e-22,8.54126e-22,0.0005752546,4.9703817e-06,0.0015148543,8.54126e-22,8.54126e-22,0.99704736,0.00010960849,8.54126e-22,8.54126e-22,8.54126e-22,0.00040672172,0.00026883485,8.54126e-22,8.54126e-22,1.2088653e-06
Resistant,2.2511488e-19,2.2511488e-19,2.2511488e-19,2.2511488e-19,2.2511488e-19,1.6664745e-09,2.2511488e-19,2.2511488e-19,2.2511488e-19,2.2511488e-19,2.2511488e-19,1.7048562e-08,5.495995e-10,7.506498e-08,2.2511488e-19,2.2511488e-19,3.0992895e-05,2.9568716e-09,2.2511488e-19,0.9999689,2.2511488e-19,2.0304176e-08,2.2511488e-19,2.2511488e-19,2.2511488e-19,5.821934e-11
Resistant,0.06249903,0.06249903,0.06249903,0.06249903,0.06249903,1.3156662e-06,0.06249903,0.06249903,0.06249903,0.06249903,0.06249903,6.39222e-07,3.335259e-06,1.40248e-06,0.06249903,0.06249903,5.225361e-08,1.6154844e-06,0.06249903,1.4036273e-07,0.06249903,1.5910317e-06,1.6824561e-06,0.06249903,0.06249903,3.6487704e-06
Resistant,3.6417026e-11,3.6417026e-11,3.6417026e-11,3.6417026e-11,3.6417026e-11,3.6417026e-11,3.6417026e-11,3.6417026e-11,3.6417026e-11,3.6417026e-11,3.6417026e-11,0.0002726658,2.95115e-05,0.00037544148,3.6417026e-11,3.6417026e-11,0.023062153,7.59062e-05,3.6417026e-11,0.9760075,3.6417026e-11,0.0001646668,3.6417026e-11,3.6417026e-11,3.6417026e-11,1.2211541e-05
Resistant,5.307918e-17,5.307918e-17,5.307918e-17,5.307918e-17,5.307918e-17,0.004010769,0.0035384719,5.307918e-17,5.307918e-17,5.307918e-17,5.307918e-17,0.035420593,0.0014052027,0.033321436,5.307918e-17,5.307918e-17,0.86508113,0.02522893,5.307918e-17,5.307918e-17,5.307918e-17,0.018832413,0.010170958,0.0011479916,5.307918e-17,0.001842087
Resistant,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,2.6482887e-15,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,3.0154706e-16,0.05882353,8.6461815e-16,8.645543e-15,0.05882353,4.0017546e-18,1.1027818e-15,0.05882353,7.695883e-20,0.05882353,1.4804271e-15,0.05882353,0.05882353,0.05882353,1.4273406e-14
Resistant,8.6145845e-27,8.6145845e-27,8.6145845e-27,8.6145845e-27,8.6145845e-27,9.001144e-06,8.6145845e-27,0.0059486297,8.6145845e-27,8.6145845e-27,8.6145845e-27,0.00037170073,1.132455e-06,0.0004658012,8.6145845e-27,8.6145845e-27,0.9929765,6.028809e-05,8.6145845e-27,8.6145845e-27,8.6145845e-27,0.000105669336,6.0694685e-05,8.6145845e-27,8.6145845e-27,5.9838493e-07
Resistant,1.021505e-28,1.021505e-28,1.021505e-28,1.021505e-28,1.021505e-28,4.7060043e-11,1.1380524e-10,6.1871155e-08,1.021505e-28,1.021505e-28,1.021505e-28,1.5765802e-09,1.1764955e-11,4.8961644e-09,1.021505e-28,1.021505e-28,2.2653132e-06,3.5025344e-10,1.021505e-28,0.9999976,1.021505e-28,1.0608994e-09,6.555038e-10,1.021505e-28,1.021505e-28,3.761998e-12
Resistant,2.3207171e-26,2.3207171e-26,2.3207171e-26,2.3207171e-26,2.3207171e-26,1.6550286e-10,3.465612e-10,2.3207171e-26,2.4048475e-11,5.217644e-10,2.3207171e-26,4.3706803e-09,4.3487065e-11,1.0231373e-08,1.3752949e-10,2.3207171e-26,6.5938975e-06,1.1397601e-09,2.3207171e-26,0.99999344,2.3207171e-26,3.1757887e-09,1.9762598e-09,2.3207171e-26,7.345402e-12,1.1822583e-11
Resistant,5.6829987e-33,5.6829987e-33,5.6829987e-33,5.6829987e-33,5.6829987e-33,4.129235e-13,5.6829987e-33,5.6829987e-33,5.6829987e-33,5.6829987e-33,5.6829987e-33,5.6829987e-33,3.7415248e-14,5.858789e-11,5.6829987e-33,5.6829987e-33,3.5041414e-06,1.2326115e-12,5.6829987e-33,0.99999654,5.6829987e-33,1.0825398e-11,5.6829987e-33,5.6829987e-33,5.6829987e-33,3.0351717e-15
Resistant,1.6179085e-09,1.6179085e-09,1.6179085e-09,1.6179085e-09,0.031399433,0.0044397237,1.6179085e-09,1.6179085e-09,1.6179085e-09,1.6179085e-09,1.6179085e-09,0.028912667,0.0034978774,0.082236275,1.6179085e-09,1.6179085e-09,0.7558183,0.018326448,1.6179085e-09,1.6179085e-09,1.6179085e-09,0.04125843,0.032714948,1.6179085e-09,1.6179085e-09,0.0013959155
Resistant,7.2255524e-17,7.2255524e-17,7.2255524e-17,7.2255524e-17,7.2255524e-17,0.0007874193,0.001661076,7.2255524e-17,7.2255524e-17,7.2255524e-17,7.2255524e-17,0.008988602,0.0003362351,0.020134484,7.2255524e-17,7.2255524e-17,0.9488544,0.0047610076,7.2255524e-17,7.2255524e-17,7.2255524e-17,0.009026572,0.005287545,7.2255524e-17,7.2255524e-17,0.00016268108
Resistant,1.1222748e-35,1.1222748e-35,1.1222748e-35,1.1222748e-35,1.1222748e-35,3.8676787e-13,6.488123e-13,1.1222748e-35,1.1222748e-35,1.1222748e-35,9.199311e-13,1.728831e-11,6.1153326e-14,5.189073e-11,1.1222748e-35,1.1222748e-35,5.1778102e-08,6.1850173e-12,1.1222748e-35,1.0,1.1222748e-35,1.4046452e-11,6.2573276e-12,1.1222748e-35,3.7100547e-15,1.2767875e-14
Resistant,2.3833515e-24,2.3833515e-24,2.3833515e-24,2.3833515e-24,2.3833515e-24,5.6468476e-11,1.7124507e-10,2.3833515e-24,2.3833515e-24,2.3833515e-24,2.3833515e-24,7.295368e-10,1.39248274e-11,3.763151e-09,2.3833515e-24,2.3833515e-24,2.684313e-06,2.431925e-10,2.3833515e-24,0.99999726,2.3833515e-24,1.2572946e-09,2.3833515e-24,2.3833515e-24,2.5352804e-12,1.4350273e-12
Resistant,2.3790501e-33,2.3790501e-33,2.3790501e-33,2.3790501e-33,2.3790501e-33,8.612427e-14,4.174577e-13,2.3790501e-33,4.4130645e-15,2.3790501e-33,2.3790501e-33,5.12748e-12,1.5492326e-14,2.4665173e-11,2.3790501e-33,2.3790501e-33,2.4687438e-07,4.9920474e-13,2.3790501e-33,0.99999976,2.3790501e-33,4.8865946e-12,2.3790501e-33,2.3790501e-33,2.3790501e-33,1.1046338e-15
Resistant,1.007358e-15,1.007358e-15,1.007358e-15,1.007358e-15,1.007358e-15,1.007358e-15,0.00077868317,1.007358e-15,1.007358e-15,1.007358e-15,1.007358e-15,0.001989173,7.156411e-05,0.009905786,1.007358e-15,1.007358e-15,0.9809269,0.00050857913,1.007358e-15,1.007358e-15,1.007358e-15,0.0033848332,0.0024242136,1.007358e-15,1.007358e-15,1.0453603e-05
Resistant,1.97687e-40,1.97687e-40,1.97687e-40,1.97687e-40,1.97687e-40,3.5478224e-16,1.6546755e-15,1.97687e-40,1.97687e-40,1.97687e-40,1.97687e-40,4.643541e-14,4.787921e-17,2.553514e-13,1.97687e-40,1.97687e-40,5.760177e-09,5.923745e-15,1.97687e-40,1.0,1.97687e-40,4.436039e-14,2.1137733e-14,1.97687e-40,1.97687e-40,3.715899e-18
Resistant,2.7693485e-30,2.7693485e-30,2.7693485e-30,2.7693485e-30,2.7693485e-30,6.0719436e-11,2.7693485e-30,2.7693485e-30,2.7693485e-30,2.1090579e-10,2.7693485e-30,1.8778334e-09,1.100271e-11,3.8816106e-09,2.7693485e-30,2.7693485e-30,3.660364e-06,4.932561e-10,2.7693485e-30,0.9999963,2.7693485e-30,1.1293803e-09,5.880241e-10,2.7693485e-30,2.7693485e-30,3.639662e-12
Resistant,6.340639e-28,6.340639e-28,6.340639e-28,6.340639e-28,1.4785592e-09,8.714107e-11,1.6927136e-10,6.340639e-28,6.340639e-28,6.340639e-28,6.340639e-28,6.340639e-28,6.340639e-28,5.2106865e-09,6.340639e-28,6.340639e-28,6.3665957e-06,6.048812e-10,6.340639e-28,0.9999937,6.340639e-28,1.9392488e-09,9.842904e-10,1.1023519e-11,6.340639e-28,3.88764e-12
Resistant,3.3104867e-21,3.3104867e-21,3.3104867e-21,3.3104867e-21,3.3104867e-21,3.3104867e-21,9.691748e-08,3.3104867e-21,3.3104867e-21,3.3104867e-21,3.3104867e-21,6.9195437e-07,2.1865523e-08,1.0603618e-06,4.353624e-08,3.3104867e-21,6.876239e-05,3.075734e-07,3.3104867e-21,0.999928,3.3104867e-21,5.7278e-07,3.5586976e-07,3.3104867e-21,4.5579984e-09,9.561581e-09
Resistant,2.9526716e-31,3.7619867e-09,2.9526716e-31,2.9526716e-31,2.9526716e-31,1.026423e-11,1.1046748e-11,1.35237865e-08,2.9526716e-31,2.9526716e-31,2.9526716e-31,4.3979206e-10,1.0247167e-12,6.573438e-10,2.9526716e-31,2.9526716e-31,1.0799943e-05,4.44289e-11,2.9526716e-31,0.99998915,2.9526716e-31,1.523497e-10,2.9526716e-31,2.9526716e-31,1.1994048e-13,1.804088e-13
Resistant,6.9922484e-11,4.3982425e-05,6.9922484e-11,6.9922484e-11,2.659865e-05,4.5832353e-06,1.6196254e-05,6.9922484e-11,6.9922484e-11,6.9922484e-11,6.9922484e-11,1.5132649e-05,4.5959155e-06,6.456939e-05,6.9922484e-11,6.9922484e-11,0.00017752933,2.2320093e-05,6.9922484e-11,0.99955255,6.9922484e-11,4.035854e-05,2.9751258e-05,6.9922484e-11,6.9922484e-11,1.8099779e-06
